Query,MMR,MMR Solution,Actual Solution,Error rate,Time since start
0,0.5269778219132738,[19443. 19103. 16740.],[18566. 18917. 17602.],0.9751939168094962,0.18463993072509766
1,0.2015888778550149,[19347. 18952. 17101.],[18566. 18917. 17602.],0.9751939168094962,0.5589375495910645
2,-0.0,[18566. 18917. 17602.],[18566. 18917. 17602.],0.9751939168094962,0.9603290557861328
