Query,MMR,MMR Solution,Actual Solution,Error rate,Time since start
0,0.29337023524971695,[21152. 16860. 15501.],[18029. 17317. 17423.],0.9266623119785135,1.2683889865875244
1,0.020883129953453265,[17820. 17151. 17699.],[18029. 17317. 17423.],0.9266623119785135,4.050171375274658
2,-0.0,[18029. 17317. 17423.],[18029. 17317. 17423.],0.9266623119785135,7.0234694480896
