Query,MMR,MMR Solution,Actual Solution,Error rate,Time since start
0,0.7169377990430622,[17507. 18397. 17089.],[17406. 17629. 17415.],0.9909111744014787,0.908134937286377
1,0.209377990430622,[17654. 17393. 17275.],[17406. 17629. 17415.],0.9909111744014787,2.8558762073516846
2,0.02526315789473684,[17648. 17618. 17274.],[17406. 17629. 17415.],0.9909111744014787,5.009840726852417
3,-0.0,[17406. 17629. 17415.],[17406. 17629. 17415.],0.9909111744014787,7.248598575592041
