Query,MMR,MMR Solution,Actual Solution,Error rate,Time since start
0,0.7041050218795583,[17961. 17638. 17216.],[17596. 17691. 17808.],0.9828476791461964,0.591562032699585
1,0.11981662846426339,[17545. 17814. 17383.],[17596. 17691. 17808.],0.9828476791461964,1.8591711521148682
2,0.045009376953531986,[17428. 17709. 17776.],[17596. 17691. 17808.],0.9828476791461964,3.254155158996582
3,-0.0,[17596. 17691. 17808.],[17596. 17691. 17808.],0.9828476791461964,4.676062822341919
