Query,MMR,MMR Solution,Actual Solution,Error rate,Time since start
0,0.3634788634788635,[20508. 17166. 15728.],[19216. 17110. 17083.],0.949447741246826,1.0998120307922363
1,0.21223146223146222,[19904. 17066. 16497.],[19216. 17110. 17083.],0.949447741246826,3.5131707191467285
2,0.037941787941787944,[18967. 16864. 17633.],[19216. 17110. 17083.],0.949447741246826,6.124222278594971
3,-0.0,[19216. 17110. 17083.],[19216. 17110. 17083.],0.949447741246826,8.7905592918396
